index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
1261,Shochan,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,1.3775446211075177,n2MnqWAl4,False,False,False,,8068411746069757150,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1262,UOAgent,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,AwesomeNegotiator,0.011240245192311704,nTcX8dCBQ,False,False,False,,267882598041093367,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1263,AwesomeNegotiator,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,UOAgent,0.009544502783683129,nTRpWCMoh,False,False,False,,267882598041093367,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1264,Shochan,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,RVFitter,1.016874806562555,neTtX9cXX,False,False,False,,-3946056490353398209,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1265,RVFitter,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,Shochan,0.012140871534938924,ndwFBbR9l,False,False,False,,-3946056490353398209,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1266,UOAgent,0.42853521428840097,0.027441839804024756,0.41241068236325723,0.7041549421415594,0.5663450782149801,S0,UOAgent,0.014277940106694587,nzNZJNfqp,False,False,False,,8553089542725834422,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
1267,UOAgent,0.7041549421415594,0.5611273150736306,0.32589776484249605,0.42853521428840097,0.5663450782149801,S0,UOAgent,0.010415046126581728,nXe5vLAvu,False,False,False,,8553089542725834422,0.9167095093252882,0.8681706160659899,0.9684712612898456,1.0
1268,AwesomeNegotiator,0.8019455565772737,0.34365556411290143,0.7088863359200527,0.3652794525493091,0.5836125045632914,DivideThePies3,Shochan,0.07248674346192274,nwrTh8Dhp,False,False,False,,-1084186213299987520,0.7794457841441026,0.7804190693379602,0.9874681751262153,1.0
1269,Shochan,0.3652794525493091,0.24015350268590402,0.17121879920406105,0.8019455565772737,0.5836125045632914,DivideThePies3,AwesomeNegotiator,10.34383346622053,nyoR9FZMy,False,False,False,,-1084186213299987520,0.7794457841441026,0.7804190693379602,0.9874681751262153,1.0
1270,RVFitter,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,UOAgent,0.3827551901486004,nq4HscWgM,False,False,False,,-3849123767894820358,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1271,UOAgent,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,RVFitter,0.021358281999710016,nDyq2Ooyq,False,False,False,,-3849123767894820358,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1272,RVFitter,0.6784212192414283,0.6784212192414283,0.0,0.6026531277807107,0.6405371735110694,DivideThePies7,Shochan,0.031820406002225354,nOKdZuW3N,False,False,False,,-687476078800949685,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1273,Shochan,0.6026531277807107,0.6026531277807107,0.0,0.6784212192414283,0.6405371735110694,DivideThePies7,RVFitter,0.4661748752987478,nDipEYTaG,False,False,False,,-687476078800949685,0.9335767690614442,0.9645924193873043,0.9295373429040124,0.9712353725454931
1274,RVFitter,0.19652485722914453,0.19652485722914453,0.0,0.16424952297751227,0.1803871901033284,S4,UOAgent,0.002478242982761003,nTFdm4Bng,False,False,False,,7700422512434444779,0.6201197479213371,0.6201197479213371,0.32268405397042027,0.639847214556865
1275,UOAgent,0.16424952297751227,0.16424952297751227,0.0,0.19652485722914453,0.1803871901033284,S4,RVFitter,0.0041116650245385244,nXlZg0Upz,False,False,False,,7700422512434444779,0.6201197479213371,0.6201197479213371,0.32268405397042027,0.639847214556865
1276,Shochan,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,Shochan,1.0300371715711663,nNjIKkn2n,False,False,False,,-28423466417689389,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1277,Shochan,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,Shochan,1.3899577394186053,nQL9Q3Ykl,False,False,False,,-28423466417689389,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
1278,AwesomeNegotiator,0.5063031733225432,0.46907373956157705,0.07012166572853856,0.501169507317559,0.5037363403200511,S5,RVFitter,0.008911286262446083,na6pnw9UD,False,False,False,,4914558161478065570,1.0,1.0,0.9995113145167397,1.0
1279,RVFitter,0.501169507317559,0.4850247405592664,0.03135056774538247,0.5063031733225432,0.5037363403200511,S5,AwesomeNegotiator,0.010475132687133737,ntjcfIDid,False,False,False,,4914558161478065570,1.0,1.0,0.9995113145167397,1.0
1280,RVFitter,0.37701672534484854,0.3270895455918036,0.07419587469027263,0.7338531290828024,0.5554349272138255,S2,RVFitter,0.5216176449175691,nEH8y1UlL,False,False,False,,-4346004192775669163,0.9193498987676458,0.9419313673301702,0.9492242309443268,1.0
1281,RVFitter,0.7338531290828024,0.5635107556759603,0.39025560336690407,0.37701672534484854,0.5554349272138255,S2,RVFitter,0.6894676676747622,nxx7CCxAz,False,False,False,,-4346004192775669163,0.9193498987676458,0.9419313673301702,0.9492242309443268,1.0
1282,RVFitter,0.34882170699522136,0.19652485722914453,0.18954768064244973,0.7575820742062477,0.5532018906007345,S4,RVFitter,0.005542926068301313,npsC7GlWW,False,False,False,,-3351374181564425939,0.8116163412502516,0.8116163412502516,0.989590384000622,0.9918108698676061
1283,RVFitter,0.7575820742062477,0.16424952297751227,0.7099398295799841,0.34882170699522136,0.5532018906007345,S4,RVFitter,0.012839948933105916,nL3yiEpzS,False,False,False,,-3351374181564425939,0.8116163412502516,0.8116163412502516,0.989590384000622,0.9918108698676061
1284,UOAgent,0.6855392392253661,0.19652485722914453,0.6086241576930581,0.3075330095038036,0.49653612436458483,S4,RVFitter,0.003538072924129665,nylr247fN,False,False,False,,-5897194905627391707,0.7856422260849373,0.7856422260849373,0.8882243215881693,1.0
1285,RVFitter,0.3075330095038036,0.16424952297751227,0.17144290127929648,0.6855392392253661,0.49653612436458483,S4,UOAgent,0.002584203946753405,npdzt2I0C,False,False,False,,-5897194905627391707,0.7856422260849373,0.7856422260849373,0.8882243215881693,1.0
1286,RVFitter,0.22574861268247348,0.19652485722914453,0.0363716982613155,0.7985381675458069,0.5121433901141401,S4,UOAgent,0.002479908973327838,ntYOBJi5O,False,False,False,,-4957982180922188094,0.7256741405790321,0.7256741405790321,0.9161432429959221,0.9617067133142831
1287,UOAgent,0.7985381675458069,0.16424952297751227,0.7589449985455738,0.22574861268247348,0.5121433901141401,S4,RVFitter,0.004168949031736702,nJ2Cwx2Q5,False,False,False,,-4957982180922188094,0.7256741405790321,0.7256741405790321,0.9161432429959221,0.9617067133142831
1288,RVFitter,0.5105922135844784,0.3601466409842349,0.23512508058356027,0.5267754061285803,0.5186838098565294,S9,RVFitter,3.997404856752837,nZJhKekFc,False,False,False,,-7327720177659261461,0.9023854397257882,0.8764729747981567,0.9996560958393441,1.0
1289,RVFitter,0.5267754061285803,0.1373045019914979,0.4514581390956141,0.5105922135844784,0.5186838098565294,S9,RVFitter,6.102686586120399,nox5mMta2,False,False,False,,-7327720177659261461,0.9023854397257882,0.8764729747981567,0.9996560958393441,1.0
1290,Shochan,0.27977463940327996,0.027441839804024756,0.25945265787334393,0.8068538089243602,0.54331422416382,S0,AwesomeNegotiator,1.215367660872289,ntl5sgaxl,False,False,False,,346072560465641398,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
1291,AwesomeNegotiator,0.8068538089243602,0.5611273150736306,0.559903822430771,0.27977463940327996,0.54331422416382,S0,Shochan,0.006415184150682762,nCxpr57MH,False,False,False,,346072560465641398,0.9554688065232676,0.9959923002174341,0.9290876396614738,1.0
1292,UOAgent,0.9546879803030931,0.47816550427842364,0.9323488772766517,0.5151348862844558,0.7349114332937745,S1,Shochan,0.0022062929783714935,noUu2Qdjw,False,False,False,,-6647610790975312253,0.9739487891548526,0.9255662999239942,0.9845889194328051,1.0
1293,Shochan,0.5151348862844558,0.16875877490473085,0.4209815635794653,0.9546879803030931,0.7349114332937745,S1,UOAgent,0.05667650100076571,nJ6jVkURk,False,False,False,,-6647610790975312253,0.9739487891548526,0.9255662999239942,0.9845889194328051,1.0
1294,Shochan,0.6417740128808425,0.19652485722914453,0.5541542381961146,0.4759211973984305,0.5588476051396365,S4,RVFitter,0.08428112789988518,nz2zRlRpw,False,False,False,,3516203888166600921,0.9009909018167631,0.9009909018167631,0.9996896712833225,1.0
1295,RVFitter,0.4759211973984305,0.16424952297751227,0.37292431531873593,0.6417740128808425,0.5588476051396365,S4,Shochan,0.0026141660346183926,nzTol59QD,False,False,False,,3516203888166600921,0.9009909018167631,0.9009909018167631,0.9996896712833225,1.0
1296,RVFitter,0.473760073726719,0.46907373956157705,0.008826713828907495,0.5342051849029061,0.5039826293148126,S5,RVFitter,0.3430516002845252,nVFBcb7Kz,False,False,False,,8578608876363701590,0.9672096864544822,0.9672096864544822,1.0,1.0
1297,RVFitter,0.5342051849029061,0.4850247405592664,0.09550059627534341,0.473760073726719,0.5039826293148126,S5,RVFitter,0.43215965005219914,n8kGswCGZ,False,False,False,,8578608876363701590,0.9672096864544822,0.9672096864544822,1.0,1.0
1298,UOAgent,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,AwesomeNegotiator,0.008055293015786447,ncS9WRNVV,False,False,False,,-1634769881376626057,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1299,AwesomeNegotiator,0.47357940248705105,0.47357940248705105,0.0,0.2341757033874725,0.35387755293726175,DivideThePies8,UOAgent,0.00449616092373617,nyuMn9cMD,False,False,False,,-1634769881376626057,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
1300,AwesomeNegotiator,0.35268865485386275,0.2341757033874725,0.1548441056501998,0.6955848590461979,0.5241367569500304,DivideThePies8,Shochan,0.006070665112929419,nZS55Y1Uc,False,False,False,,-5783087012355696872,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
1301,Shochan,0.6955848590461979,0.47357940248705105,0.42172866787721547,0.35268865485386275,0.5241367569500304,DivideThePies8,AwesomeNegotiator,0.40153511393873487,nCqD15Eng,False,False,False,,-5783087012355696872,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
1302,RVFitter,0.8690397482779173,0.47816550427842364,0.764772242412384,0.5444230658179857,0.7067314070479516,S1,Shochan,0.00185591600893531,nHCrP2EjQ,False,False,False,,8443683288504743162,0.9092747698429153,0.9902405817866224,0.9468350618467145,1.0
1303,Shochan,0.5444230658179857,0.16875877490473085,0.456578081957445,0.8690397482779173,0.7067314070479516,S1,RVFitter,0.05336383296526037,na5VpMoyU,False,False,False,,8443683288504743162,0.9092747698429153,0.9902405817866224,0.9468350618467145,1.0
1304,UOAgent,0.9546879803030931,0.47816550427842364,0.9323488772766517,0.5151348862844558,0.7349114332937745,S1,Shochan,0.002326541973161511,nacAxrNoP,False,False,False,,7451478752812917835,0.9739487891548526,0.9255662999239942,0.9845889194328051,1.0
1305,Shochan,0.5151348862844558,0.16875877490473085,0.4209815635794653,0.9546879803030931,0.7349114332937745,S1,UOAgent,0.0577834150462877,nKoHdGew4,False,False,False,,7451478752812917835,0.9739487891548526,0.9255662999239942,0.9845889194328051,1.0
1306,AwesomeNegotiator,0.5907957504424531,0.3601466409842349,0.36047182719022874,0.43840928099084553,0.5146025157166494,S9,RVFitter,0.04665563094022218,nbFpn2vMk,False,False,False,,6472347936233103413,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
1307,RVFitter,0.43840928099084553,0.1373045019914979,0.3490278779643987,0.5907957504424531,0.5146025157166494,S9,AwesomeNegotiator,0.1761124571057735,nisNIzAPq,False,False,False,,6472347936233103413,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
1308,UOAgent,0.2341757033874725,0.2341757033874725,0.0,0.47357940248705105,0.35387755293726175,DivideThePies8,UOAgent,0.00737269593810197,n4Yi2q3pE,False,False,False,,-8987472834630941318,0.821886305643839,0.8470250714586299,0.6723134937167548,0.8470250714586299
